,dex_id,name,spe,spd,spa,dfn,atk,hp,type_1,type_2,move_list,gen,smogon_format,is_final_evo,abilities,moveset,ideal_ability,ideal_item,ideal_nature,total_stats,is_BL,tier,dam_moves,cover_bug,cover_dark,cover_dragon,cover_electric,cover_fairy,cover_fighting,cover_fire,cover_flying,cover_ghost,cover_grass,cover_ground,cover_ice,cover_normal,cover_poison,cover_psychic,cover_rock,cover_steel,cover_water,cover_total,types,is_bug,is_dark,is_dragon,is_electric,is_fairy,is_fighting,is_fire,is_flying,is_ghost,is_grass,is_ground,is_ice,is_normal,is_poison,is_psychic,is_rock,is_steel,is_water,move_count,special_move_count,physical_move_count,status_move_count,special_moveset,physical_moveset,status_moveset,set_cover_bug,set_cover_dark,set_cover_dragon,set_cover_electric,set_cover_fairy,set_cover_fighting,set_cover_fire,set_cover_flying,set_cover_ghost,set_cover_grass,set_cover_ground,set_cover_ice,set_cover_normal,set_cover_poison,set_cover_psychic,set_cover_rock,set_cover_steel,set_cover_water
138,141.0,kabutops,80.0,70.0,65.0,105.0,115.0,60.0,water,rock,"['scratch', 'razor-wind', 'swords-dance', 'cut', 'mega-kick', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'seismic-toss', 'absorb', 'mega-drain', 'dig', 'toxic', 'rage', 'mimic', 'double-team', 'harden', 'reflect', 'bide', 'waterfall', 'skull-bash', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'giga-drain', 'endure', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'nature-power', 'superpower', 'brick-break', 'knock-off', 'secret-power', 'dive', 'rock-tomb', 'metal-sound', 'aerial-ace', 'iron-defense', 'mud-shot', 'water-pulse', 'brine', 'natural-gift', 'feint', 'wring-out', 'rock-polish', 'night-slash', 'aqua-tail', 'x-scissor', 'earth-power', 'giga-impact', 'rock-climb', 'stone-edge', 'captivate', 'stealth-rock', 'aqua-jet', 'hone-claws', 'smack-down', 'round', 'scald', 'confide']",1.0,pu,True,"['battle-armor', 'swift-swim', 'weak-armor']","['liquidation', 'stone-edge', 'knock-off', 'superpower', 'rapid-spin']",['swift-swim'],['choice-scarf'],['jolly'],495.0,False,pu,"['water', 'rock', 'dark', 'fighting', 'normal']",True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,True,10,"['water', 'rock']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,92,24,41,27,0,5,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
139,142.0,aerodactyl,130.0,75.0,60.0,65.0,105.0,80.0,flying,rock,"['razor-wind', 'wing-attack', 'whirlwind', 'fly', 'headbutt', 'take-down', 'double-edge', 'bite', 'roar', 'supersonic', 'flamethrower', 'hyper-beam', 'strength', 'dragon-rage', 'earthquake', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'sky-attack', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'protect', 'scary-face', 'foresight', 'detect', 'sandstorm', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'pursuit', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'ancient-power', 'rock-smash', 'heat-wave', 'torment', 'facade', 'taunt', 'secret-power', 'air-cutter', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'roost', 'natural-gift', 'tailwind', 'payback', 'assurance', 'rock-polish', 'aqua-tail', 'dragon-pulse', 'earth-power', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'defog', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'ominous-wind', 'hone-claws', 'wide-guard', 'smack-down', 'round', 'sky-drop', 'incinerate', 'bulldoze', 'confide', 'brutal-swing']",1.0,nu,True,"['pressure', 'rock-head', 'unnerve']","['stone-edge', 'earthquake', 'pursuit', 'roost', 'roost', 'ice-fang', 'aqua-tail']",['unnerve'],['aerodactylite'],['jolly'],515.0,False,nu,"['rock', 'ground', 'dark', 'ice', 'water']",False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,13,"['flying', 'rock']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,90,18,39,33,0,5,2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
140,143.0,snorlax,30.0,110.0,65.0,65.0,110.0,160.0,normal,,"['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'whirlwind', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'flamethrower', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder', 'earthquake', 'fissure', 'toxic', 'psychic', 'rage', 'mimic', 'double-team', 'harden', 'defense-curl', 'reflect', 'bide', 'metronome', 'self-destruct', 'lick', 'fire-blast', 'skull-bash', 'amnesia', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'belly-drum', 'mud-slap', 'zap-cannon', 'icy-wind', 'outrage', 'sandstorm', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'psych-up', 'shadow-ball', 'rock-smash', 'whirlpool', 'facade', 'focus-punch', 'superpower', 'recycle', 'brick-break', 'yawn', 'secret-power', 'hyper-voice', 'rock-tomb', 'block', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'fling', 'last-resort', 'seed-bomb', 'focus-blast', 'giga-impact', 'zen-headbutt', 'rock-climb', 'gunk-shot', 'iron-head', 'captivate', 'smack-down', 'heavy-slam', 'after-you', 'round', 'chip-away', 'incinerate', 'retaliate', 'bulldoze', 'work-up', 'wild-charge', 'belch', 'confide', 'power-up-punch', 'high-horsepower']",1.0,ru,True,"['gluttony', 'immunity', 'thick-fat']","['curse', 'frustration', 'body-slam', 'rest', 'earthquake', 'sleep-talk']",['thick-fat'],['leftovers'],['careful'],540.0,False,ru,"['normal', 'normal', 'ground']",False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,15,['normal'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,112,27,55,30,0,3,3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
141,144.0,articuno,85.0,125.0,95.0,100.0,85.0,90.0,flying,ice,"['razor-wind', 'gust', 'whirlwind', 'fly', 'take-down', 'double-edge', 'roar', 'mist', 'water-gun', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'peck', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'swift', 'sky-attack', 'rest', 'substitute', 'mind-reader', 'snore', 'curse', 'powder-snow', 'protect', 'mud-slap', 'icy-wind', 'detect', 'sandstorm', 'endure', 'swagger', 'steel-wing', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'hail', 'facade', 'secret-power', 'air-cutter', 'signal-beam', 'sheer-cold', 'aerial-ace', 'water-pulse', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'giga-impact', 'avalanche', 'ice-shard', 'defog', 'ominous-wind', 'round', 'sky-drop', 'frost-breath', 'hurricane', 'freeze-dry', 'confide', 'aurora-veil']",1.0,pu,True,"['pressure', 'snow-cloak']","['hurricane', 'freeze-dry', 'hidden-power-fighting', 'roost']",['pressure'],['flyinium-z'],['timid'],580.0,False,pu,"['flying', 'ice']",True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,True,True,11,"['flying', 'ice']",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,71,24,21,26,2,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
142,145.0,zapdos,100.0,90.0,125.0,85.0,90.0,90.0,flying,electric,"['razor-wind', 'whirlwind', 'fly', 'take-down', 'double-edge', 'roar', 'hyper-beam', 'peck', 'drill-peck', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'reflect', 'bide', 'swift', 'sky-attack', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'detect', 'sandstorm', 'endure', 'swagger', 'steel-wing', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'heat-wave', 'facade', 'charge', 'secret-power', 'air-cutter', 'signal-beam', 'aerial-ace', 'shock-wave', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'giga-impact', 'defog', 'discharge', 'charge-beam', 'ominous-wind', 'round', 'sky-drop', 'volt-switch', 'wild-charge', 'confide', 'magnetic-flux']",1.0,ou,True,"['pressure', 'static']","['discharge', 'roost', 'heat-wave', 'defog']",['pressure'],['leftovers'],['bold'],580.0,False,ou,"['electric', 'fire']",True,False,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,11,"['flying', 'electric']",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,69,21,21,27,2,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
143,146.0,moltres,90.0,85.0,125.0,90.0,100.0,90.0,flying,fire,"['razor-wind', 'wing-attack', 'whirlwind', 'fly', 'take-down', 'double-edge', 'leer', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'peck', 'solar-beam', 'fire-spin', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'sky-attack', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'detect', 'sandstorm', 'endure', 'swagger', 'steel-wing', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'secret-power', 'air-cutter', 'overheat', 'aerial-ace', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'air-slash', 'giga-impact', 'defog', 'ominous-wind', 'flame-charge', 'round', 'sky-drop', 'incinerate', 'hurricane', 'confide', 'burn-up']",1.0,uu,True,"['flame-body', 'pressure']","['hurricane', 'fire-blast', 'roost', 'u-turn', 'defog', 'agility']",['flame-body'],['flyinium-z'],['timid'],580.0,False,uu,"['flying', 'fire', 'bug']",True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,11,"['flying', 'fire']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,68,22,21,25,2,1,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
144,147.0,dratini,50.0,50.0,50.0,45.0,64.0,41.0,dragon,,"['bind', 'slam', 'headbutt', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'supersonic', 'flamethrower', 'mist', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'haze', 'reflect', 'bide', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'extreme-speed', 'whirlpool', 'hail', 'facade', 'secret-power', 'dragon-dance', 'shock-wave', 'water-pulse', 'natural-gift', 'aqua-tail', 'dragon-pulse', 'dragon-rush', 'draco-meteor', 'captivate', 'aqua-jet', 'round', 'incinerate', 'dragon-tail', 'confide', 'brutal-swing']",1.0,lc,False,"['marvel-scale', 'shed-skin']","['draco-meteor', 'extreme-speed', 'iron-tail', 'fire-blast']",['shed-skin'],['life-orb'],['rash'],300.0,False,lc,"['dragon', 'normal', 'steel', 'fire']",False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,8,['dragon'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76,25,24,27,2,2,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
145,148.0,dragonair,70.0,70.0,70.0,65.0,84.0,61.0,dragon,,"['bind', 'slam', 'headbutt', 'horn-drill', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'flamethrower', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'reflect', 'bide', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'whirlpool', 'hail', 'facade', 'secret-power', 'dragon-dance', 'shock-wave', 'water-pulse', 'natural-gift', 'aqua-tail', 'dragon-pulse', 'dragon-rush', 'draco-meteor', 'captivate', 'round', 'incinerate', 'dragon-tail', 'confide', 'brutal-swing']",1.0,limbo,False,"['marvel-scale', 'shed-skin']",,,,,420.0,False,limbo,[],False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,8,['dragon'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72,25,23,24,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,149.0,dragonite,80.0,100.0,100.0,95.0,134.0,91.0,flying,dragon,"['fire-punch', 'ice-punch', 'thunder-punch', 'razor-wind', 'cut', 'wing-attack', 'fly', 'bind', 'slam', 'headbutt', 'horn-drill', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'roar', 'flamethrower', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'strength', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'reflect', 'bide', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'sandstorm', 'endure', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'rock-smash', 'whirlpool', 'heat-wave', 'hail', 'facade', 'focus-punch', 'superpower', 'brick-break', 'secret-power', 'dive', 'air-cutter', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'shock-wave', 'water-pulse', 'roost', 'natural-gift', 'tailwind', 'fling', 'aqua-tail', 'dragon-pulse', 'dragon-rush', 'focus-blast', 'giga-impact', 'defog', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'ominous-wind', 'hone-claws', 'round', 'sky-drop', 'incinerate', 'bulldoze', 'dragon-tail', 'hurricane', 'confide', 'power-up-punch', 'brutal-swing']",1.0,uubl,True,"['inner-focus', 'multiscale']","['dragon-dance', 'fly', 'earthquake', 'extreme-speed']",['multiscale'],['flyinium-z'],['jolly'],600.0,True,uu,"['flying', 'ground', 'normal']",True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,14,"['flying', 'dragon']",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,112,32,50,30,0,3,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
147,150.0,mewtwo,130.0,90.0,154.0,90.0,110.0,106.0,psychic,,"['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'disable', 'flamethrower', 'mist', 'water-gun', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'confusion', 'psychic', 'rage', 'teleport', 'mimic', 'double-team', 'recover', 'barrier', 'light-screen', 'reflect', 'bide', 'metronome', 'self-destruct', 'fire-blast', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'psywave', 'rest', 'rock-slide', 'tri-attack', 'substitute', 'nightmare', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'rock-smash', 'hail', 'torment', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'trick', 'role-play', 'magic-coat', 'recycle', 'brick-break', 'skill-swap', 'snatch', 'secret-power', 'dive', 'rock-tomb', 'signal-beam', 'aerial-ace', 'bulk-up', 'calm-mind', 'shock-wave', 'water-pulse', 'gravity', 'miracle-eye', 'natural-gift', 'embargo', 'fling', 'me-first', 'power-swap', 'guard-swap', 'aura-sphere', 'poison-jab', 'aqua-tail', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'avalanche', 'psycho-cut', 'zen-headbutt', 'rock-climb', 'trick-room', 'stone-edge', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'low-sweep', 'foul-play', 'round', 'incinerate', 'bulldoze', 'psystrike', 'confide', 'power-up-punch', 'laser-focus', 'brutal-swing']",1.0,uber,True,"['pressure', 'unnerve']","['psystrike', 'ice-beam', 'fire-blast', 'calm-mind', 'focus-blast', 'taunt']",['unnerve'],['mewtwonite-y'],['timid'],680.0,False,uber,"['psychic', 'ice', 'fire', 'fighting']",True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,16,['psychic'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,136,35,49,52,4,0,2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
148,151.0,mew,100.0,100.0,100.0,100.0,100.0,100.0,psychic,,"['pound', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'razor-wind', 'swords-dance', 'cut', 'whirlwind', 'fly', 'bind', 'mega-kick', 'headbutt', 'horn-drill', 'body-slam', 'take-down', 'double-edge', 'roar', 'flamethrower', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'mega-drain', 'solar-beam', 'string-shot', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'psychic', 'hypnosis', 'rage', 'teleport', 'night-shade', 'mimic', 'double-team', 'defense-curl', 'barrier', 'light-screen', 'reflect', 'bide', 'metronome', 'self-destruct', 'egg-bomb', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'soft-boiled', 'dream-eater', 'leech-life', 'sky-attack', 'transform', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'tri-attack', 'super-fang', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'spite', 'protect', 'feint-attack', 'sludge-bomb', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'sandstorm', 'giga-drain', 'endure', 'rollout', 'false-swipe', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'pain-split', 'dynamic-punch', 'dragon-breath', 'baton-pass', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'rock-smash', 'whirlpool', 'fake-out', 'uproar', 'heat-wave', 'hail', 'torment', 'will-o-wisp', 'facade', 'focus-punch', 'nature-power', 'taunt', 'helping-hand', 'trick', 'role-play', 'superpower', 'magic-coat', 'recycle', 'brick-break', 'knock-off', 'endeavor', 'skill-swap', 'snatch', 'secret-power', 'dive', 'hyper-voice', 'air-cutter', 'overheat', 'rock-tomb', 'silver-wind', 'signal-beam', 'bullet-seed', 'aerial-ace', 'iron-defense', 'block', 'dragon-claw', 'bulk-up', 'bounce', 'covet', 'calm-mind', 'shock-wave', 'water-pulse', 'roost', 'gravity', 'gyro-ball', 'brine', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'payback', 'embargo', 'fling', 'gastro-acid', 'me-first', 'last-resort', 'worry-seed', 'sucker-punch', 'magnet-rise', 'aura-sphere', 'rock-polish', 'poison-jab', 'dark-pulse', 'aqua-tail', 'seed-bomb', 'x-scissor', 'dragon-pulse', 'drain-punch', 'vacuum-wave', 'focus-blast', 'energy-ball', 'earth-power', 'giga-impact', 'nasty-plot', 'avalanche', 'shadow-claw', 'zen-headbutt', 'flash-cannon', 'rock-climb', 'defog', 'trick-room', 'gunk-shot', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'bug-bite', 'charge-beam', 'ominous-wind', 'hone-claws', 'wonder-room', 'psyshock', 'venoshock', 'telekinesis', 'magic-room', 'smack-down', 'sludge-wave', 'flame-charge', 'low-sweep', 'foul-play', 'after-you', 'round', 'echoed-voice', 'ally-switch', 'scald', 'sky-drop', 'incinerate', 'quash', 'acrobatics', 'reflect-type', 'retaliate', 'volt-switch', 'struggle-bug', 'bulldoze', 'frost-breath', 'dragon-tail', 'work-up', 'electroweb', 'wild-charge', 'drill-run', 'dual-chop', 'snarl', 'confide', 'dazzling-gleam', 'infestation', 'power-up-punch', 'smart-strike', 'brutal-swing', 'aurora-veil']",1.0,uu,True,['synchronize'],"['earthquake', 'will-o-wisp', 'soft-boiled', 'stealth-rock', 'defog']",['synchronize'],['leftovers'],['jolly'],600.0,False,uu,['ground'],True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,18,['psychic'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,246,67,98,81,0,1,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
149,152.0,chikorita,45.0,65.0,49.0,65.0,49.0,45.0,grass,,"['swords-dance', 'cut', 'vine-whip', 'headbutt', 'tackle', 'body-slam', 'double-edge', 'growl', 'counter', 'leech-seed', 'razor-leaf', 'solar-beam', 'poison-powder', 'toxic', 'mimic', 'double-team', 'light-screen', 'reflect', 'flash', 'rest', 'substitute', 'snore', 'curse', 'flail', 'protect', 'mud-slap', 'detect', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'ancient-power', 'facade', 'nature-power', 'ingrain', 'magic-coat', 'refresh', 'secret-power', 'aromatherapy', 'grass-whistle', 'bullet-seed', 'magical-leaf', 'natural-gift', 'wring-out', 'worry-seed', 'seed-bomb', 'energy-ball', 'leaf-storm', 'captivate', 'grass-knot', 'round', 'echoed-voice', 'heal-pulse', 'grass-pledge', 'work-up', 'grassy-terrain', 'confide']",2.0,lc,False,"['leaf-guard', 'overgrow']","['giga-drain', 'hidden-power-fire', 'synthesis', 'aromatherapy']",['overgrow'],['eviolite'],['bold'],318.0,False,lc,['grass'],True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,7,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,67,14,18,35,1,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
150,153.0,bayleef,60.0,80.0,63.0,80.0,62.0,60.0,grass,,"['swords-dance', 'cut', 'headbutt', 'tackle', 'body-slam', 'double-edge', 'growl', 'counter', 'strength', 'razor-leaf', 'solar-beam', 'poison-powder', 'toxic', 'mimic', 'double-team', 'light-screen', 'reflect', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'detect', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'nature-power', 'magic-coat', 'secret-power', 'aromatherapy', 'bullet-seed', 'magical-leaf', 'natural-gift', 'worry-seed', 'seed-bomb', 'energy-ball', 'captivate', 'grass-knot', 'round', 'echoed-voice', 'grass-pledge', 'work-up', 'confide']",2.0,limbo,False,"['leaf-guard', 'overgrow']",,,,,405.0,False,limbo,[],True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,7,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,59,12,18,29,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,154.0,meganium,80.0,100.0,83.0,100.0,82.0,80.0,grass,,"['swords-dance', 'cut', 'headbutt', 'tackle', 'body-slam', 'double-edge', 'growl', 'hyper-beam', 'counter', 'strength', 'razor-leaf', 'solar-beam', 'poison-powder', 'petal-dance', 'earthquake', 'toxic', 'mimic', 'double-team', 'light-screen', 'reflect', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'detect', 'outrage', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'nature-power', 'magic-coat', 'secret-power', 'aromatherapy', 'bullet-seed', 'frenzy-plant', 'magical-leaf', 'natural-gift', 'worry-seed', 'seed-bomb', 'energy-ball', 'giga-impact', 'rock-climb', 'captivate', 'grass-knot', 'round', 'echoed-voice', 'grass-pledge', 'bulldoze', 'dragon-tail', 'work-up', 'petal-blizzard', 'confide']",2.0,limbo,True,"['leaf-guard', 'overgrow']","['aromatherapy', 'giga-drain', 'synthesis', 'dragon-tail']",['overgrow'],['leftovers'],['calm'],525.0,False,limbo,"['grass', 'dragon']",True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,8,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,69,15,25,29,1,1,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
